 12.29200000,  46.95310751,  59.25000000
 22.73500000,  51.31267258,  74.04800000
 25.91000000,  48.85433139,  74.76500000
 24.75400000,  47.86527050,  72.61900000
 25.86400000,  48.47783894,  74.34900000
 33.63600000,  48.12406682,  81.76000000
 39.04500000,  49.65999586,  88.70700000
 25.97600000,  48.52618625,  74.50300000
 25.47500000, 48.53601719, 74.01200000
 26.12500000,  48.02929257, 74.15400000
 27.52400000,  47.68040956,  75.20100000
 25.35500000,  49.96603109,  75.31900000
 26.90400000,  46.93147934,  73.83500000
 26.33300000,  49.24669091,  75.58600000
 24.63400000,  48.68341395,  73.31700000
 26.25400000,  47.03741813,  73.29400000
 25.71300000,  47.92560270,  73.64100000
 25.82500000,  51.12635016,  76.95100000
 25.37500000,  65.83460722,  91.20900000
 26.68000000,  47.07264191,  73.75300000
