WARNING  2019-10-04 02:58:04,922: Many workers - data center may refuse service (--download-workers 10)
DEFAULT  2019-10-04 02:58:06,570: ROVER version 1.0.4 - starting retrieve
DEFAULT  2019-10-04 02:58:06,570: Status available at http://127.0.0.1:8000
DEFAULT  2019-10-04 02:58:06,589: Trying new retrieval attempt 1 of 3.
DEFAULT  2019-10-04 02:58:06,994: Downloading TA_109C 2014-060 (N_S 1/10; day 1/17)
DEFAULT  2019-10-04 02:58:55,407: Downloading TA_157A 2014-074 (N_S 3/10; day 15/17)
DEFAULT  2019-10-04 02:58:55,621: Downloading TA_157A 2014-075 (N_S 3/10; day 16/17)
DEFAULT  2019-10-04 02:58:55,854: Downloading TA_157A 2014-076 (N_S 3/10; day 17/17)
DEFAULT  2019-10-04 02:58:57,380: Downloading TA_158A 2014-060 (N_S 4/10; day 1/17)
DEFAULT  2019-10-04 02:58:57,492: Downloading TA_158A 2014-061 (N_S 4/10; day 2/17)
DEFAULT  2019-10-04 02:58:58,314: Downloading TA_158A 2014-062 (N_S 4/10; day 3/17)
DEFAULT  2019-10-04 02:59:03,225: Downloading TA_158A 2014-063 (N_S 4/10; day 4/17)
DEFAULT  2019-10-04 02:59:09,634: Downloading TA_158A 2014-064 (N_S 4/10; day 5/17)
DEFAULT  2019-10-04 02:59:10,260: Downloading TA_158A 2014-065 (N_S 4/10; day 6/17)
DEFAULT  2019-10-04 02:59:10,577: Downloading TA_158A 2014-066 (N_S 4/10; day 7/17)
DEFAULT  2019-10-04 02:59:10,996: Downloading TA_158A 2014-067 (N_S 4/10; day 8/17)
DEFAULT  2019-10-04 02:59:11,313: Downloading TA_158A 2014-068 (N_S 4/10; day 9/17)
DEFAULT  2019-10-04 02:59:12,597: Downloading TA_158A 2014-069 (N_S 4/10; day 10/17)
DEFAULT  2019-10-04 02:59:13,094: Downloading TA_158A 2014-070 (N_S 4/10; day 11/17)
DEFAULT  2019-10-04 02:59:14,733: Downloading TA_158A 2014-071 (N_S 4/10; day 12/17)
DEFAULT  2019-10-04 02:59:17,500: Downloading TA_158A 2014-072 (N_S 4/10; day 13/17)
DEFAULT  2019-10-04 02:59:18,178: Downloading TA_158A 2014-073 (N_S 4/10; day 14/17)
DEFAULT  2019-10-04 02:59:19,009: Downloading TA_158A 2014-074 (N_S 4/10; day 15/17)
DEFAULT  2019-10-04 02:59:19,326: Downloading TA_158A 2014-075 (N_S 4/10; day 16/17)
DEFAULT  2019-10-04 02:59:19,645: Downloading TA_158A 2014-076 (N_S 4/10; day 17/17)
DEFAULT  2019-10-04 02:59:20,766: Downloading TA_214A 2014-060 (N_S 5/10; day 1/17)
DEFAULT  2019-10-04 02:59:21,492: Downloading TA_214A 2014-061 (N_S 5/10; day 2/17)
DEFAULT  2019-10-04 02:59:21,910: Downloading TA_214A 2014-062 (N_S 5/10; day 3/17)
DEFAULT  2019-10-04 02:59:22,123: Downloading TA_214A 2014-063 (N_S 5/10; day 4/17)
DEFAULT  2019-10-04 02:59:22,337: Downloading TA_214A 2014-064 (N_S 5/10; day 5/17)
DEFAULT  2019-10-04 02:59:23,258: Downloading TA_214A 2014-065 (N_S 5/10; day 6/17)
DEFAULT  2019-10-04 02:59:26,464: Downloading TA_214A 2014-066 (N_S 5/10; day 7/17)
DEFAULT  2019-10-04 02:59:26,589: Downloading TA_214A 2014-067 (N_S 5/10; day 8/17)
DEFAULT  2019-10-04 02:59:27,077: Downloading TA_214A 2014-068 (N_S 5/10; day 9/17)
DEFAULT  2019-10-04 02:59:27,597: Downloading TA_214A 2014-069 (N_S 5/10; day 10/17)
DEFAULT  2019-10-04 02:59:27,819: Downloading TA_214A 2014-070 (N_S 5/10; day 11/17)
DEFAULT  2019-10-04 02:59:28,239: Downloading TA_214A 2014-071 (N_S 5/10; day 12/17)
DEFAULT  2019-10-04 02:59:28,555: Downloading TA_214A 2014-072 (N_S 5/10; day 13/17)
DEFAULT  2019-10-04 02:59:29,419: Downloading TA_214A 2014-073 (N_S 5/10; day 14/17)
DEFAULT  2019-10-04 02:59:30,120: Downloading TA_214A 2014-074 (N_S 5/10; day 15/17)
DEFAULT  2019-10-04 02:59:30,745: Downloading TA_214A 2014-075 (N_S 5/10; day 16/17)
DEFAULT  2019-10-04 02:59:33,310: Downloading TA_214A 2014-076 (N_S 5/10; day 17/17)
DEFAULT  2019-10-04 02:59:33,423: Downloading TA_435B 2014-060 (N_S 6/10; day 1/17)
DEFAULT  2019-10-04 02:59:34,463: Downloading TA_435B 2014-061 (N_S 6/10; day 2/17)
DEFAULT  2019-10-04 02:59:35,494: Downloading TA_435B 2014-062 (N_S 6/10; day 3/17)
DEFAULT  2019-10-04 02:59:35,606: Downloading TA_435B 2014-063 (N_S 6/10; day 4/17)
DEFAULT  2019-10-04 02:59:36,506: Downloading TA_435B 2014-064 (N_S 6/10; day 5/17)
DEFAULT  2019-10-04 02:59:36,721: Downloading TA_435B 2014-065 (N_S 6/10; day 6/17)
DEFAULT  2019-10-04 02:59:37,590: Downloading TA_435B 2014-066 (N_S 6/10; day 7/17)
DEFAULT  2019-10-04 02:59:38,592: Downloading TA_435B 2014-067 (N_S 6/10; day 8/17)
DEFAULT  2019-10-04 02:59:38,811: Downloading TA_435B 2014-068 (N_S 6/10; day 9/17)
DEFAULT  2019-10-04 02:59:42,873: Downloading TA_435B 2014-069 (N_S 6/10; day 10/17)
DEFAULT  2019-10-04 02:59:45,469: Downloading TA_435B 2014-070 (N_S 6/10; day 11/17)
DEFAULT  2019-10-04 02:59:45,991: Downloading TA_435B 2014-071 (N_S 6/10; day 12/17)
DEFAULT  2019-10-04 02:59:48,163: Downloading TA_435B 2014-072 (N_S 6/10; day 13/17)
DEFAULT  2019-10-04 02:59:48,173: Downloading TA_435B 2014-073 (N_S 6/10; day 14/17)
DEFAULT  2019-10-04 02:59:48,855: Downloading TA_435B 2014-074 (N_S 6/10; day 15/17)
DEFAULT  2019-10-04 02:59:49,336: Downloading TA_435B 2014-075 (N_S 6/10; day 16/17)
DEFAULT  2019-10-04 02:59:50,370: Downloading TA_435B 2014-076 (N_S 6/10; day 17/17)
DEFAULT  2019-10-04 02:59:50,586: Downloading TA_833A 2014-060 (N_S 7/10; day 1/17)
DEFAULT  2019-10-04 02:59:51,937: Downloading TA_833A 2014-061 (N_S 7/10; day 2/17)
DEFAULT  2019-10-04 02:59:52,753: Downloading TA_833A 2014-062 (N_S 7/10; day 3/17)
DEFAULT  2019-10-04 02:59:52,872: Downloading TA_833A 2014-063 (N_S 7/10; day 4/17)
DEFAULT  2019-10-04 02:59:54,141: Downloading TA_833A 2014-064 (N_S 7/10; day 5/17)
DEFAULT  2019-10-04 02:59:54,867: Downloading TA_833A 2014-065 (N_S 7/10; day 6/17)
DEFAULT  2019-10-04 02:59:55,183: Downloading TA_833A 2014-066 (N_S 7/10; day 7/17)
DEFAULT  2019-10-04 02:59:55,641: Downloading TA_833A 2014-067 (N_S 7/10; day 8/17)
DEFAULT  2019-10-04 02:59:56,163: Downloading TA_833A 2014-068 (N_S 7/10; day 9/17)
DEFAULT  2019-10-04 02:59:56,581: Downloading TA_833A 2014-069 (N_S 7/10; day 10/17)
DEFAULT  2019-10-04 02:59:57,176: Downloading TA_833A 2014-070 (N_S 7/10; day 11/17)
DEFAULT  2019-10-04 02:59:57,966: Downloading TA_833A 2014-071 (N_S 7/10; day 12/17)
DEFAULT  2019-10-04 02:59:59,100: Downloading TA_833A 2014-072 (N_S 7/10; day 13/17)
DEFAULT  2019-10-04 03:00:00,085: Downloading TA_833A 2014-073 (N_S 7/10; day 14/17)
DEFAULT  2019-10-04 03:00:00,912: Downloading TA_833A 2014-074 (N_S 7/10; day 15/17)
DEFAULT  2019-10-04 03:00:01,229: Downloading TA_833A 2014-075 (N_S 7/10; day 16/17)
DEFAULT  2019-10-04 03:00:01,648: Downloading TA_833A 2014-076 (N_S 7/10; day 17/17)
DEFAULT  2019-10-04 03:00:02,348: Downloading TA_A04D 2014-060 (N_S 8/10; day 1/17)
DEFAULT  2019-10-04 03:00:02,869: Downloading TA_A04D 2014-061 (N_S 8/10; day 2/17)
DEFAULT  2019-10-04 03:00:04,140: Downloading TA_A04D 2014-062 (N_S 8/10; day 3/17)
DEFAULT  2019-10-04 03:00:07,722: Downloading TA_A04D 2014-063 (N_S 8/10; day 4/17)
DEFAULT  2019-10-04 03:00:07,730: Downloading TA_A04D 2014-064 (N_S 8/10; day 5/17)
DEFAULT  2019-10-04 03:00:08,788: Downloading TA_A04D 2014-065 (N_S 8/10; day 6/17)
DEFAULT  2019-10-04 03:00:09,922: Downloading TA_A04D 2014-066 (N_S 8/10; day 7/17)
DEFAULT  2019-10-04 03:00:11,510: Downloading TA_A04D 2014-067 (N_S 8/10; day 8/17)
DEFAULT  2019-10-04 03:00:11,623: Downloading TA_A04D 2014-068 (N_S 8/10; day 9/17)
DEFAULT  2019-10-04 03:00:12,144: Downloading TA_A04D 2014-069 (N_S 8/10; day 10/17)
DEFAULT  2019-10-04 03:00:15,178: Downloading TA_A04D 2014-070 (N_S 8/10; day 11/17)
DEFAULT  2019-10-04 03:00:17,237: Downloading TA_A04D 2014-071 (N_S 8/10; day 12/17)
DEFAULT  2019-10-04 03:00:17,590: Downloading TA_A04D 2014-072 (N_S 8/10; day 13/17)
DEFAULT  2019-10-04 03:00:17,702: Downloading TA_A04D 2014-073 (N_S 8/10; day 14/17)
DEFAULT  2019-10-04 03:00:17,711: Downloading TA_A04D 2014-074 (N_S 8/10; day 15/17)
DEFAULT  2019-10-04 03:00:19,126: Downloading TA_A04D 2014-075 (N_S 8/10; day 16/17)
DEFAULT  2019-10-04 03:00:19,342: Downloading TA_A04D 2014-076 (N_S 8/10; day 17/17)
DEFAULT  2019-10-04 03:00:19,967: Downloading TA_A36M 2014-060 (N_S 9/10; day 1/17)
DEFAULT  2019-10-04 03:00:21,395: Downloading TA_A36M 2014-061 (N_S 9/10; day 2/17)
DEFAULT  2019-10-04 03:00:21,404: Downloading TA_A36M 2014-062 (N_S 9/10; day 3/17)
DEFAULT  2019-10-04 03:00:21,721: Downloading TA_A36M 2014-063 (N_S 9/10; day 4/17)
DEFAULT  2019-10-04 03:00:22,516: Downloading TA_A36M 2014-064 (N_S 9/10; day 5/17)
DEFAULT  2019-10-04 03:00:24,811: Downloading TA_A36M 2014-065 (N_S 9/10; day 6/17)
DEFAULT  2019-10-04 03:00:25,025: Downloading TA_A36M 2014-066 (N_S 9/10; day 7/17)
DEFAULT  2019-10-04 03:00:25,242: Downloading TA_A36M 2014-067 (N_S 9/10; day 8/17)
DEFAULT  2019-10-04 03:00:25,249: Downloading TA_A36M 2014-068 (N_S 9/10; day 9/17)
DEFAULT  2019-10-04 03:00:25,361: Downloading TA_A36M 2014-069 (N_S 9/10; day 10/17)
DEFAULT  2019-10-04 03:00:26,899: Downloading TA_A36M 2014-070 (N_S 9/10; day 11/17)
DEFAULT  2019-10-04 03:00:27,010: Downloading TA_A36M 2014-071 (N_S 9/10; day 12/17)
DEFAULT  2019-10-04 03:00:27,225: Downloading TA_A36M 2014-072 (N_S 9/10; day 13/17)
DEFAULT  2019-10-04 03:00:28,962: Downloading TA_A36M 2014-073 (N_S 9/10; day 14/17)
DEFAULT  2019-10-04 03:00:30,841: Downloading TA_A36M 2014-074 (N_S 9/10; day 15/17)
DEFAULT  2019-10-04 03:00:30,848: Downloading TA_A36M 2014-075 (N_S 9/10; day 16/17)
DEFAULT  2019-10-04 03:00:31,472: Downloading TA_A36M 2014-076 (N_S 9/10; day 17/17)
DEFAULT  2019-10-04 03:00:31,687: Downloading TA_ABTX 2014-060 (N_S 10/10; day 1/17)
DEFAULT  2019-10-04 03:00:32,940: Downloading TA_ABTX 2014-061 (N_S 10/10; day 2/17)
DEFAULT  2019-10-04 03:00:33,057: Downloading TA_ABTX 2014-062 (N_S 10/10; day 3/17)
DEFAULT  2019-10-04 03:00:33,374: Downloading TA_ABTX 2014-063 (N_S 10/10; day 4/17)
DEFAULT  2019-10-04 03:00:33,792: Downloading TA_ABTX 2014-064 (N_S 10/10; day 5/17)
DEFAULT  2019-10-04 03:00:34,007: Downloading TA_ABTX 2014-065 (N_S 10/10; day 6/17)
DEFAULT  2019-10-04 03:00:34,426: Downloading TA_ABTX 2014-066 (N_S 10/10; day 7/17)
DEFAULT  2019-10-04 03:00:35,046: Downloading TA_ABTX 2014-067 (N_S 10/10; day 8/17)
DEFAULT  2019-10-04 03:00:36,392: Downloading TA_ABTX 2014-068 (N_S 10/10; day 9/17)
DEFAULT  2019-10-04 03:00:38,059: Downloading TA_ABTX 2014-069 (N_S 10/10; day 10/17)
DEFAULT  2019-10-04 03:00:38,452: Downloading TA_ABTX 2014-070 (N_S 10/10; day 11/17)
DEFAULT  2019-10-04 03:00:39,894: Downloading TA_ABTX 2014-071 (N_S 10/10; day 12/17)
DEFAULT  2019-10-04 03:00:40,007: Downloading TA_ABTX 2014-072 (N_S 10/10; day 13/17)
DEFAULT  2019-10-04 03:00:40,655: Downloading TA_ABTX 2014-073 (N_S 10/10; day 14/17)
DEFAULT  2019-10-04 03:00:40,664: Downloading TA_ABTX 2014-074 (N_S 10/10; day 15/17)
DEFAULT  2019-10-04 03:00:41,491: Downloading TA_ABTX 2014-075 (N_S 10/10; day 16/17)
DEFAULT  2019-10-04 03:00:42,575: Downloading TA_ABTX 2014-076 (N_S 10/10; day 17/17)
DEFAULT  2019-10-04 03:00:50,333: Successful retrieval, downloaded data so resetting retry count and verify.
DEFAULT  2019-10-04 03:00:50,334: Trying new retrieval attempt 1 of 3.
DEFAULT  2019-10-04 03:00:50,558: Retrieval attempt 1 of 3 is complete.
DEFAULT  2019-10-04 03:00:50,665: The initial retrieval attempt resulted in no errors or data downloaded, will verify.
DEFAULT  2019-10-04 03:00:50,665: Trying new retrieval attempt 2 of 3.
DEFAULT  2019-10-04 03:00:50,885: Retrieval attempt 2 of 3 is complete.
DEFAULT  2019-10-04 03:00:50,885: The final retrieval, attempt 2 of 3, made no downloads and had no errors, we are complete.
DEFAULT  2019-10-04 03:00:50,885: 
DEFAULT  2019-10-04 03:00:50,886: ----- Retrieval Finished -----
DEFAULT  2019-10-04 03:00:50,886: 
DEFAULT  2019-10-04 03:00:50,886: 
DEFAULT  2019-10-04 03:00:50,886: A ROVER retrieve task on holy7c06305.rc.fas.harvard.edu
DEFAULT  2019-10-04 03:00:50,886: started 2019-10-04T02:58:06 (2019-10-04T06:58:06 UTC)
DEFAULT  2019-10-04 03:00:50,886: has completed in 2.7 minutes
DEFAULT  2019-10-04 03:00:50,886: 
DEFAULT  2019-10-04 03:00:50,886: The download for 10 stations totaled 1.6 GiB,
DEFAULT  2019-10-04 03:00:50,886: with data covering 41472000 seconds.
DEFAULT  2019-10-04 03:00:50,886: 
DEFAULT  2019-10-04 03:00:50,886: A total of 170 downloads were made, with 0 errors (0 on final pass of 2).
DEFAULT  2019-10-04 03:00:50,886: 
