 44.14509200,  43.40677100,  43.40976200
 44.16233500,  43.81271500,  43.56001700
 47.22336500,  47.03115000,  47.01695200
 47.30917300,  47.07569600,  47.07732600
 47.34283900,  47.15885100,  47.08947100
 47.36231600,  47.17184000,  47.22695800
 47.40822600,  47.30092300,  47.23850100
 47.48273200,  47.34161800,  47.24687200
 47.54313900,  47.35324000,  47.28603600
 47.62617100,  47.37672800,  47.30716800
 47.74714100,  47.38266200,  47.32778100
 47.75177000,  47.41106000,  47.33309100
 47.78205700,  47.41795500,  47.35099300
 47.79072900,  47.42359900,  47.35796800
 47.80065300,  47.44025600,  47.37532900
 47.80524200,  47.45642200,  47.41102200
 47.84760400,  47.45893400,  47.43053100
 47.87596300,  47.46450800,  47.45681400
 47.88107600,  47.53190700,  47.45696000
 47.89844800,  47.53875900,  47.46233400
 47.91810000,  47.55272200,  47.46733700
 47.93169500,  47.59882900,  47.48084100
 47.93618900,  47.61479400,  47.50608400
 47.94357000,  47.62734700,  47.52098800
 47.94650000,  47.71708100,  47.56730200
 47.99565400,  47.74192300,  47.57609300
 47.99614200,  47.74217100,  47.61303000
 48.00167500,  47.74557400,  47.61338000
 48.00410500,  47.76468400,  47.61787100
 48.03202200,  47.77858300,  47.62259200
 48.03970800,  47.78975500,  47.62724500
 48.04058400,  47.79207500,  47.63288100
 48.04941600,  47.82441200,  47.67691400
 48.05025900,  47.83866600,  47.69120500
 48.05059500,  47.89327100,  47.69486300
 48.06150800,  47.92576800,  47.70702300
 48.08002500,  47.94085400,  47.74134700
 48.08374100,  47.94610700,  47.74652000
 48.09046100,  47.94909600,  47.75009600
 48.09962900,  47.95590400,  47.75374500
 48.13533100,  47.97504600,  47.75958700
 48.16397300,  47.97535200,  47.78068200
 48.16789800,  47.98208400,  47.80623700
 48.18944800,  47.98341500,  47.83273100
 48.21990700,  47.98705600,  47.86616800
 48.22784900,  47.99227400,  47.89685200
 48.23031900,  48.00929500,  47.90034200
 48.23210200,  48.02291500,  47.90714300
 48.23864400,  48.03853700,  47.91381300
 48.27997600,  48.05020100,  47.93658200
 48.29824200,  48.05368500,  47.97853500
 48.32725100,  48.08430500,  47.98661100
 48.33058000,  48.09828600,  47.99479900
 48.41246800,  48.13215600,  48.03225200
 48.41355700,  48.13260500,  48.04205500
 48.43669500,  48.13684600,  48.05447000
 48.46815000,  48.15276800,  48.07206100
 48.47668800,  48.16927700,  48.09693600
 48.48234400,  48.17474500,  48.12631900
 48.48835400,  48.18016400,  48.16271900
 48.49832400,  48.18716500,  48.18420200
 48.51912400,  48.18981900,  48.19455700
 48.53308500,  48.21508900,  48.20609600
 48.56549600,  48.21752900,  48.22254700
 48.58992600,  48.28246900,  48.23186500
 48.62266900,  48.28257100,  48.23374900
 48.67059000,  48.33223300,  48.23711400
 48.67132800,  48.34407900,  48.23932300
 48.67501400,  48.37228900,  48.24972100
 48.67952300,  48.37236400,  48.26892400
 48.72453600,  48.37587400,  48.30088800
 48.73564800,  48.38650700,  48.33001700
 48.80934400,  48.39828900,  48.33913000
 48.83940400,  48.42566900,  48.38614800
 48.89068200,  48.44631700,  48.40088500
 48.93739800,  48.46354700,  48.41243700
 48.97920300,  48.47740100,  48.45223500
 48.98913100,  48.48427100,  48.51444500
 49.06083400,  48.56311300,  48.56348800
 49.10851000,  48.62611200,  48.73472100
 49.11375100,  48.63891100,  48.74146900
 49.14468900,  48.67041700,  48.75996800
 49.17768200,  48.67443800,  48.78026600
 49.22161400,  48.68865300,  48.78469900
 49.22757500,  48.69383800,  48.79158700
 49.33928000,  48.74625300,  48.84594200
 49.45857900,  48.77831700,  48.85134200
 49.63479500,  48.80012800,  48.85222100
 49.69686900,  48.89901800,  48.97033800
 49.73106500,  48.98760500,  49.14920000
 49.75087000,  49.08752300,  49.19041900
 49.86178600,  49.26546500,  49.28511800
 50.26305800,  49.28486800,  49.31056100
 50.29301100,  49.36927200,  49.31070700
 50.29917800,  49.48308500,  49.45118600
 50.45358100,  49.57405000,  49.86278000
 50.73675600,  50.14701100,  49.87056100
 50.79934200,  50.27468700,  50.20631800
 53.58485300,  50.39454900,  50.62616200
 60.02459100,  59.35226800,  59.20673200
