 48.31546900, 3152.29467300, 3202.00000000
 51.37850300, 3055.80546100, 3108.00000000
 47.12882400, 3296.14883400, 3343.00000000
 47.49336600, 3140.30268300, 3188.00000000
 47.21519200, 2995.02771400, 3043.00000000
 46.17981800, 3086.83349800, 3133.00000000
 48.47827000, 3115.68592300, 3164.00000000
 49.34390000, 3136.41717900, 3186.00000000
 56.69798800, 3291.26243600, 3349.00000000
 51.16582100, 3105.77210000, 3157.00000000
 49.04219400, 3066.22193700, 3115.00000000
 51.06111200, 3205.54750700, 3256.00000000
 48.49887300, 3130.55667700, 3179.00000000
 47.18546200, 3016.61259300, 3064.00000000
 50.51324600, 3111.95354200, 3163.00000000
 47.03529900, 3157.12380300, 3204.00000000
 48.32456300, 3009.01114600, 3059.00000000
 47.81992900, 3154.64420500, 3203.00000000
 48.13061700, 3067.45673900, 3115.00000000
 46.12387700, 2976.44581200, 3022.00000000
 46.40039900, 3118.43078300, 3164.00000000
 46.99409900, 3062.65159000, 3110.00000000
 47.04390500, 2999.04722100, 3046.00000000
 50.63300700, 3269.34551400, 3320.00000000
 47.76905400, 3059.87083500, 3107.00000000
 47.24584200, 2935.16710100, 2982.00000000
 45.61444300, 3074.51633300, 3120.00000000
 45.49371000, 3019.88654400, 3065.00000000
 50.13302000, 3065.48167800, 3116.00000000
 55.42446900, 3222.32015500, 3278.00000000
 50.70681400, 3174.18056400, 3224.00000000
 50.56369300, 3244.20485200, 3295.00000000
 49.28953300, 3068.11369800, 3119.00000000
 48.45557400, 3032.50440800, 3081.00000000
 46.21126300, 2938.36767400, 2985.00000000
 46.33845500, 3075.26434100, 3122.00000000
 47.19413900, 3023.50684300, 3070.00000000
 46.32279100, 2960.30481900, 3007.00000000
 49.75529700, 3153.68544400, 3203.00000000
 46.82511600, 3019.40389800, 3066.00000000
 46.63321100, 2932.70422800, 2979.00000000
 49.98778200, 3105.63445200, 3156.00000000
 46.71692200, 3009.63466800, 3057.00000000
 45.46613300, 2921.11931000, 2966.00000000
 45.90964200, 3064.00146700, 3110.00000000
 49.24685800, 3007.53990000, 3057.00000000
 46.81241600, 3041.89998700, 3089.00000000
 47.46349300, 3103.95669400, 3152.00000000
 50.84737300, 3163.33021400, 3214.00000000
 48.32223000, 3111.99701300, 3160.00000000
 50.76853800, 3312.16149700, 3363.00000000
 47.86075300, 3283.97487500, 3332.00000000
 47.80859400, 2928.99023900, 2977.00000000
 45.97895300, 3025.66207800, 3071.00000000
 46.96969900, 3275.04475100, 3322.00000000
 45.98371000, 3039.93945500, 3086.00000000
 50.73452900, 3099.53533800, 3150.00000000
 46.86499500, 3066.90948100, 3114.00000000
 46.11463900, 2910.73137800, 2957.00000000
 47.07597400, 3068.70661100, 3116.00000000
 46.12214700, 3003.33706900, 3049.00000000
 48.09812700, 2908.35658800, 2957.00000000
 47.38524600, 3045.54747600, 3093.00000000
 50.95852700, 3020.68472200, 3072.00000000
 48.13093200, 2909.12048300, 2958.00000000
 48.66298200, 3030.95671200, 3080.00000000
 46.50333600, 2977.23884800, 3024.00000000
 46.49515800, 2871.14663000, 2917.00000000
 47.14016800, 3024.74278600, 3072.00000000
 47.17588700, 3006.99048700, 3054.00000000
 47.04432100, 2911.39749900, 2958.00000000
 47.04420100, 3049.93574800, 3097.00000000
 47.21303000, 3025.42714500, 3072.00000000
 45.78994000, 2908.46585600, 2955.00000000
 50.56753200, 3052.69499500, 3103.00000000
 47.24613400, 2999.40263600, 3047.00000000
 47.08820000, 2923.96439900, 2971.00000000
 47.34398300, 3048.15966000, 3096.00000000
 47.19380800, 3002.80513200, 3050.00000000
 46.23387000, 2919.17497900, 2965.00000000
 50.46088400, 3063.88241200, 3115.00000000
 47.06078100, 3009.55925700, 3057.00000000
 46.01995800, 2919.53962600, 2966.00000000
 49.04458200, 3063.28633000, 3112.00000000
 46.50134200, 2979.31048100, 3026.00000000
 45.88615500, 2900.00545200, 2946.00000000
 45.99857100, 3025.86507000, 3072.00000000
 46.30324000, 2984.50364900, 3031.00000000
 45.86111200, 2927.91079700, 2974.00000000
 46.50453800, 3072.75420000, 3119.00000000
 46.23620400, 3014.66798100, 3061.00000000
 45.79459700, 2898.86091200, 2945.00000000
 48.30374400, 3039.81055800, 3088.00000000
 46.51083500, 3007.51578500, 3054.00000000
 47.71808300, 2917.13024500, 2965.00000000
 46.02572800, 3070.07442700, 3116.00000000
 47.69719000, 2994.48160600, 3043.00000000
 48.89616100, 2914.08346700, 2963.00000000
 48.65710500, 3039.90463400, 3089.00000000
 48.89863000, 3013.13428900, 3062.00000000
