DEFAULT  2019-09-30 22:49:56,265: ROVER version 1.0.4 - starting retrieve
DEFAULT  2019-09-30 22:49:56,267: Status available at http://127.0.0.1:8000
DEFAULT  2019-09-30 22:49:56,268: Trying new retrieval attempt 1 of 3.
DEFAULT  2019-09-30 23:10:43,987: Downloading TA_158A 2014-067 (N_S 4/10; day 8/17)
DEFAULT  2019-09-30 23:11:09,029: Downloading TA_158A 2014-068 (N_S 4/10; day 9/17)
DEFAULT  2019-09-30 23:11:35,179: Downloading TA_158A 2014-069 (N_S 4/10; day 10/17)
DEFAULT  2019-09-30 23:11:59,573: Downloading TA_158A 2014-070 (N_S 4/10; day 11/17)
DEFAULT  2019-09-30 23:12:25,404: Downloading TA_158A 2014-071 (N_S 4/10; day 12/17)
DEFAULT  2019-09-30 23:12:52,094: Downloading TA_158A 2014-072 (N_S 4/10; day 13/17)
DEFAULT  2019-09-30 23:13:18,873: Downloading TA_158A 2014-073 (N_S 4/10; day 14/17)
DEFAULT  2019-09-30 23:13:44,294: Downloading TA_158A 2014-074 (N_S 4/10; day 15/17)
DEFAULT  2019-09-30 23:14:11,248: Downloading TA_158A 2014-075 (N_S 4/10; day 16/17)
DEFAULT  2019-09-30 23:14:34,350: Downloading TA_158A 2014-076 (N_S 4/10; day 17/17)
DEFAULT  2019-09-30 23:14:43,324: Downloading TA_214A 2014-060 (N_S 5/10; day 1/17)
DEFAULT  2019-09-30 23:15:04,631: Downloading TA_214A 2014-061 (N_S 5/10; day 2/17)
DEFAULT  2019-09-30 23:15:26,846: Downloading TA_214A 2014-062 (N_S 5/10; day 3/17)
DEFAULT  2019-09-30 23:15:42,482: Downloading TA_214A 2014-063 (N_S 5/10; day 4/17)
DEFAULT  2019-09-30 23:15:58,502: Downloading TA_214A 2014-064 (N_S 5/10; day 5/17)
DEFAULT  2019-09-30 23:16:11,412: Downloading TA_214A 2014-065 (N_S 5/10; day 6/17)
DEFAULT  2019-09-30 23:16:33,487: Downloading TA_214A 2014-066 (N_S 5/10; day 7/17)
DEFAULT  2019-09-30 23:16:55,576: Downloading TA_214A 2014-067 (N_S 5/10; day 8/17)
DEFAULT  2019-09-30 23:17:08,625: Downloading TA_214A 2014-068 (N_S 5/10; day 9/17)
DEFAULT  2019-09-30 23:17:25,652: Downloading TA_214A 2014-069 (N_S 5/10; day 10/17)
DEFAULT  2019-09-30 23:17:42,790: Downloading TA_214A 2014-070 (N_S 5/10; day 11/17)
DEFAULT  2019-09-30 23:18:04,353: Downloading TA_214A 2014-071 (N_S 5/10; day 12/17)
DEFAULT  2019-09-30 23:18:24,179: Downloading TA_214A 2014-072 (N_S 5/10; day 13/17)
DEFAULT  2019-09-30 23:18:45,463: Downloading TA_214A 2014-073 (N_S 5/10; day 14/17)
DEFAULT  2019-09-30 23:19:07,490: Downloading TA_214A 2014-074 (N_S 5/10; day 15/17)
DEFAULT  2019-09-30 23:19:27,395: Downloading TA_214A 2014-075 (N_S 5/10; day 16/17)
DEFAULT  2019-09-30 23:19:48,856: Downloading TA_214A 2014-076 (N_S 5/10; day 17/17)
DEFAULT  2019-09-30 23:19:58,899: Downloading TA_435B 2014-060 (N_S 6/10; day 1/17)
DEFAULT  2019-09-30 23:20:19,008: Downloading TA_435B 2014-061 (N_S 6/10; day 2/17)
DEFAULT  2019-09-30 23:20:37,272: Downloading TA_435B 2014-062 (N_S 6/10; day 3/17)
DEFAULT  2019-09-30 23:20:53,741: Downloading TA_435B 2014-063 (N_S 6/10; day 4/17)
DEFAULT  2019-09-30 23:21:13,238: Downloading TA_435B 2014-064 (N_S 6/10; day 5/17)
DEFAULT  2019-09-30 23:21:35,213: Downloading TA_435B 2014-065 (N_S 6/10; day 6/17)
DEFAULT  2019-09-30 23:21:49,797: Downloading TA_435B 2014-066 (N_S 6/10; day 7/17)
DEFAULT  2019-09-30 23:22:11,552: Downloading TA_435B 2014-067 (N_S 6/10; day 8/17)
DEFAULT  2019-09-30 23:22:29,971: Downloading TA_435B 2014-068 (N_S 6/10; day 9/17)
DEFAULT  2019-09-30 23:22:50,188: Downloading TA_435B 2014-069 (N_S 6/10; day 10/17)
DEFAULT  2019-09-30 23:23:11,745: Downloading TA_435B 2014-070 (N_S 6/10; day 11/17)
DEFAULT  2019-09-30 23:23:30,518: Downloading TA_435B 2014-071 (N_S 6/10; day 12/17)
DEFAULT  2019-09-30 23:23:52,223: Downloading TA_435B 2014-072 (N_S 6/10; day 13/17)
DEFAULT  2019-09-30 23:24:13,832: Downloading TA_435B 2014-073 (N_S 6/10; day 14/17)
DEFAULT  2019-09-30 23:24:32,971: Downloading TA_435B 2014-074 (N_S 6/10; day 15/17)
DEFAULT  2019-09-30 23:24:54,998: Downloading TA_435B 2014-075 (N_S 6/10; day 16/17)
DEFAULT  2019-09-30 23:25:16,133: Downloading TA_435B 2014-076 (N_S 6/10; day 17/17)
DEFAULT  2019-09-30 23:25:24,437: Downloading TA_833A 2014-060 (N_S 7/10; day 1/17)
DEFAULT  2019-09-30 23:25:43,042: Downloading TA_833A 2014-061 (N_S 7/10; day 2/17)
DEFAULT  2019-09-30 23:26:02,895: Downloading TA_833A 2014-062 (N_S 7/10; day 3/17)
DEFAULT  2019-09-30 23:26:23,828: Downloading TA_833A 2014-063 (N_S 7/10; day 4/17)
DEFAULT  2019-09-30 23:26:39,871: Downloading TA_833A 2014-064 (N_S 7/10; day 5/17)
DEFAULT  2019-09-30 23:26:57,633: Downloading TA_833A 2014-065 (N_S 7/10; day 6/17)
DEFAULT  2019-09-30 23:27:15,981: Downloading TA_833A 2014-066 (N_S 7/10; day 7/17)
DEFAULT  2019-09-30 23:27:36,834: Downloading TA_833A 2014-067 (N_S 7/10; day 8/17)
DEFAULT  2019-09-30 23:27:54,711: Downloading TA_833A 2014-068 (N_S 7/10; day 9/17)
DEFAULT  2019-09-30 23:28:12,229: Downloading TA_833A 2014-069 (N_S 7/10; day 10/17)
DEFAULT  2019-09-30 23:28:34,292: Downloading TA_833A 2014-070 (N_S 7/10; day 11/17)
DEFAULT  2019-09-30 23:28:54,280: Downloading TA_833A 2014-071 (N_S 7/10; day 12/17)
DEFAULT  2019-09-30 23:29:11,821: Downloading TA_833A 2014-072 (N_S 7/10; day 13/17)
DEFAULT  2019-09-30 23:29:30,667: Downloading TA_833A 2014-073 (N_S 7/10; day 14/17)
DEFAULT  2019-09-30 23:29:49,686: Downloading TA_833A 2014-074 (N_S 7/10; day 15/17)
DEFAULT  2019-09-30 23:30:09,010: Downloading TA_833A 2014-075 (N_S 7/10; day 16/17)
DEFAULT  2019-09-30 23:30:27,947: Downloading TA_833A 2014-076 (N_S 7/10; day 17/17)
DEFAULT  2019-09-30 23:30:37,148: Downloading TA_A04D 2014-060 (N_S 8/10; day 1/17)
DEFAULT  2019-09-30 23:31:02,713: Downloading TA_A04D 2014-061 (N_S 8/10; day 2/17)
DEFAULT  2019-09-30 23:31:27,691: Downloading TA_A04D 2014-062 (N_S 8/10; day 3/17)
DEFAULT  2019-09-30 23:31:51,009: Downloading TA_A04D 2014-063 (N_S 8/10; day 4/17)
DEFAULT  2019-09-30 23:32:11,718: Downloading TA_A04D 2014-064 (N_S 8/10; day 5/17)
DEFAULT  2019-09-30 23:32:33,018: Downloading TA_A04D 2014-065 (N_S 8/10; day 6/17)
DEFAULT  2019-09-30 23:32:48,145: Downloading TA_A04D 2014-066 (N_S 8/10; day 7/17)
DEFAULT  2019-09-30 23:33:03,989: Downloading TA_A04D 2014-067 (N_S 8/10; day 8/17)
